species,reference_strain,reference_genome_accession,reference_identifier,reference_identifier_source,seqname,start,end,reference_feature_type,reference_gene_name,norm_pos,type
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20230,locus_tag,NC_000964.3,2170771,2171136,gene,yorW,0.9709147391857778,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20240,locus_tag,NC_000964.3,2171139,2171357,gene,yorV,0.9707750202461994,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20250,locus_tag,NC_000964.3,2171401,2172732,gene,mtbP,0.9703867012239759,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20260,locus_tag,NC_000964.3,2172781,2172900,gene,yorT,0.9700194942316716,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20270,locus_tag,NC_000964.3,2172932,2173450,gene,yorS,0.9698532073443297,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20280,locus_tag,NC_000964.3,2173459,2173956,gene,yorR,0.9696081654689741,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20290,locus_tag,NC_000964.3,2173956,2174111,gene,yorQ,0.9694535020587788,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20300,locus_tag,NC_000964.3,2174104,2174319,gene,yorP,0.9693690539391016,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20310,locus_tag,NC_000964.3,2174352,2174549,gene,yorO,0.9692556657334676,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20320,locus_tag,NC_000964.3,2174585,2174734,gene,yorN,0.9691565103569926,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20330,locus_tag,NC_000964.3,2174852,2175568,gene,yorM,0.9688953379419234,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20340,locus_tag,NC_000964.3,2175596,2179513,gene,dpoL,0.9677830423431412,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20350,locus_tag,NC_000964.3,2179526,2181256,gene,yorK,0.96643732834615,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20360,locus_tag,NC_000964.3,2181256,2182392,gene,yorJ,0.9657574735399845,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20370,locus_tag,NC_000964.3,2182408,2183922,gene,yorI,0.9651212660765736,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20380,locus_tag,NC_000964.3,2183937,2184407,gene,yorH,0.9646435174444671,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20390,locus_tag,NC_000964.3,2184450,2185421,gene,yorG,0.9642812919423684,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20400,locus_tag,NC_000964.3,2185504,2186418,gene,yorF,0.9637947663989471,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20410,locus_tag,NC_000964.3,2186440,2186811,gene,yorE,0.9634795092330735,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20420,locus_tag,NC_000964.3,2186985,2187299,gene,yorD,0.963234467357718,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20430,locus_tag,NC_000964.3,2187376,2187756,gene,yorC,0.9630333100389363,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20440,locus_tag,NC_000964.3,2187819,2188115,gene,yorB,0.9628430645558432,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20450,locus_tag,NC_000964.3,2188204,2189964,gene,yorA,0.9623131288834867,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20460,locus_tag,NC_000964.3,2189961,2190785,gene,pghZ,0.9617015916572849,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20470,locus_tag,NC_000964.3,2190884,2191279,gene,yoqY,0.9613654596753112,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20480,locus_tag,NC_000964.3,2191334,2191555,gene,yoqX,0.9611932424424863,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20490,locus_tag,NC_000964.3,2191626,2192300,gene,yoqW,0.9609472517118536,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20500,locus_tag,NC_000964.3,2192370,2193182,gene,yoqV,0.9605615420416425,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20510,locus_tag,NC_000964.3,2193248,2193661,gene,yoqU,0.9602396428888278,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20520,locus_tag,NC_000964.3,2193827,2193976,gene,yoqT,0.9600275737343575,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20530,locus_tag,NC_000964.3,2194053,2194400,gene,yoqS,0.9598733847518008,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20540,locus_tag,NC_000964.3,2194402,2194758,gene,yoqR,0.959705674581543,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20550,locus_tag,NC_000964.3,2194718,2195059,gene,yoqP,0.9595593136550238,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20560,locus_tag,NC_000964.3,2195173,2195547,gene,yoqO,0.9593356210234069,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20570,locus_tag,NC_000964.3,2195564,2195782,gene,yoqN,0.9591871251725137,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20580,locus_tag,NC_000964.3,2195986,2196264,gene,yoqM,0.9589726838798502,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20590,locus_tag,NC_000964.3,2196389,2197081,gene,yoqL,0.9586832830202823,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20600,locus_tag,NC_000964.3,2197121,2197324,gene,yoqK,0.9584519995464472,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20610,locus_tag,NC_000964.3,2197344,2197859,gene,yoqJ,0.9582721914714041,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20620,locus_tag,NC_000964.3,2198070,2198264,gene,yoqI,0.9580039026417554,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20630,locus_tag,NC_000964.3,2198313,2198765,gene,yoqH,0.9578274155601828,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20640,locus_tag,NC_000964.3,2198848,2199105,gene,yoqG,0.9576198534682795,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20650,locus_tag,NC_000964.3,2199150,2199353,gene,yoqF,0.9574893858676546,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20660,locus_tag,NC_000964.3,2199362,2199526,gene,yoqE,0.9573980585472172,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20670,locus_tag,NC_000964.3,2199580,2200335,gene,yoqD,0.9571544399547776,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20680,locus_tag,NC_000964.3,2200376,2200783,gene,yoqC,0.9568593459635459,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20690,locus_tag,NC_000964.3,2200790,2201128,gene,yoqB,0.9566793006746835,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20700,locus_tag,NC_000964.3,2201125,2201475,gene,yoqA,0.9565175208499086,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20710,locus_tag,NC_000964.3,2201488,2201691,gene,yopZ,0.9563801740485235,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20720,locus_tag,NC_000964.3,2201705,2201983,gene,yopY,0.9562594322144906,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20730,locus_tag,NC_000964.3,2201980,2202384,gene,yopX,0.9560990756726316,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20740,locus_tag,NC_000964.3,2202381,2202716,gene,yopW,0.9559251979430715,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20750,locus_tag,NC_000964.3,2202805,2202999,gene,yopV,0.9557574877728137,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20760,locus_tag,NC_000964.3,2203111,2203308,gene,yopU,0.9556116012739331,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20770,locus_tag,NC_000964.3,2203378,2203596,gene,yopT,0.9554799476042116,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20780,locus_tag,NC_000964.3,2203779,2204003,gene,yopS,0.9552882788382027,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20790,locus_tag,NC_000964.3,2204192,2205169,gene,yopR,0.9549137182174995,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20800,locus_tag,NC_000964.3,2205193,2206575,gene,yopQ,0.9543427445544009,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20810,locus_tag,NC_000964.3,2206682,2207758,gene,yopP,0.9537089092291832,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20820,locus_tag,NC_000964.3,2207748,2207960,gene,yopO,0.9534081221062879,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20830,locus_tag,NC_000964.3,2208008,2208325,gene,yopN,0.9532598634692142,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20840,locus_tag,NC_000964.3,2208328,2208528,gene,yopM,0.9531358006417108,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20850,locus_tag,NC_000964.3,2208855,2208980,gene,aimP,0.9529035683125985,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20860,locus_tag,NC_000964.3,2208994,2210154,gene,aimR,0.9525921065678339,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20870,locus_tag,NC_000964.3,2210331,2210747,gene,yopJ,0.9521342838965501,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20880,locus_tag,NC_000964.3,2210749,2211282,gene,yopI,0.9519082191267401,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20890,locus_tag,NC_000964.3,2211309,2211845,gene,sieB,0.9516418280076459,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20900,locus_tag,NC_000964.3,2211884,2212015,gene,yopG,0.9514651037122539,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20910,locus_tag,NC_000964.3,2212026,2212241,gene,yopF,0.951377809026745,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20920,locus_tag,NC_000964.3,2212245,2212496,gene,yopE,0.9512653696763882,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20928,locus_tag,NC_000964.3,2212567,2212746,gene,yoyH,0.9511296833717382,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20929,locus_tag,NC_000964.3,2212848,2213078,gene,yoyI,0.9509842713004963,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20930,locus_tag,NC_000964.3,2213083,2213478,gene,yopD,0.9508336405252293,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20940,locus_tag,NC_000964.3,2213536,2214864,gene,yopC,0.9503974043115035,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20950,locus_tag,NC_000964.3,2214972,2215199,gene,yopB,0.9499772986374913,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20960,locus_tag,NC_000964.3,2215460,2216776,gene,yopA,0.9494874521005995,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20970,locus_tag,NC_000964.3,2217133,2217639,gene,yonX,0.948885877854809,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20980,locus_tag,NC_000964.3,2217967,2219199,gene,yonV,0.9483179879713617,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20990,locus_tag,NC_000964.3,2219281,2219469,gene,yonU,0.9479422412815619,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU20999,locus_tag,NC_000964.3,2219514,2219765,gene,yoyJ,0.9478167551711426,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21000,locus_tag,NC_000964.3,2219784,2219960,gene,spbT,0.9477064507451598,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21010,locus_tag,NC_000964.3,2220335,2220946,gene,yonS,0.947341853104868,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21020,locus_tag,NC_000964.3,2221061,2221387,gene,yonR,0.9470650245777238,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21030,locus_tag,NC_000964.3,2222340,2222534,gene,yonP,0.9464895438520583,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21040,locus_tag,NC_000964.3,2222574,2225093,gene,yonO,0.945827005654703,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21050,locus_tag,NC_000964.3,2225337,2225615,gene,hupN,0.9450477582582433,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21058,locus_tag,NC_000964.3,2226176,2226346,gene,,0.9446753325619139,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21060,locus_tag,NC_000964.3,2227297,2227488,gene,yonK,0.9441385176887973,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21070,locus_tag,NC_000964.3,2227505,2228722,gene,yonJ,0.9437964553613407,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21080,locus_tag,NC_000964.3,2228756,2229166,gene,yonI,0.9433943779375966,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21090,locus_tag,NC_000964.3,2229385,2229885,gene,yonH,0.9430746137091559,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21100,locus_tag,NC_000964.3,2229988,2230908,gene,yonG,0.9426889040389448,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21110,locus_tag,NC_000964.3,2230895,2232664,gene,yonF,0.9420572036381009,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21120,locus_tag,NC_000964.3,2232682,2234202,gene,yonE,0.9412684676888684,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21130,locus_tag,NC_000964.3,2234233,2235669,gene,yonD,0.9405525563821666,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21140,locus_tag,NC_000964.3,2235694,2236230,gene,yonC,0.9400729100395055,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21150,locus_tag,NC_000964.3,2236269,2237285,gene,yonB,0.9396862515140172,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21160,locus_tag,NC_000964.3,2237321,2237791,gene,yonA,0.9393166723835197,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21170,locus_tag,NC_000964.3,2237806,2238201,gene,yomZ,0.9391043660152301,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21180,locus_tag,NC_000964.3,2238198,2238452,gene,yomY,0.9389518375294086,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21190,locus_tag,NC_000964.3,2238436,2239086,gene,yomX,0.9387449870789633,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21200,locus_tag,NC_000964.3,2239083,2239589,gene,yomW,0.9384721911867475,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21210,locus_tag,NC_000964.3,2239586,2240296,gene,yomV,0.9381851624653728,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21220,locus_tag,NC_000964.3,2240339,2241136,gene,yomU,0.9378072808511991,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21229,locus_tag,NC_000964.3,2241154,2241765,gene,youA,0.9374647440961038,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21230,locus_tag,NC_000964.3,2241765,2241992,gene,yomT,0.9372659589155153,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21240,locus_tag,NC_000964.3,2242056,2242412,gene,yomS,0.9370972998899803,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21250,locus_tag,NC_000964.3,2242414,2243631,gene,yomR,0.9367232136969157,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21260,locus_tag,NC_000964.3,2243642,2243992,gene,yomQ,0.9363462809380193,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21270,locus_tag,NC_000964.3,2243989,2244180,gene,yomP,0.9362193715446842,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21280,locus_tag,NC_000964.3,2244230,2244730,gene,yomO,0.9360317354136036,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21290,locus_tag,NC_000964.3,2244714,2245133,gene,yomN,0.9358213267558686,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21300,locus_tag,NC_000964.3,2245147,2246148,gene,yomM,0.935477841145496,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21310,locus_tag,NC_000964.3,2246151,2246480,gene,yozP,0.9351609234828872,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21320,locus_tag,NC_000964.3,2246656,2247342,gene,yomL,0.9348366521918794,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21329,locus_tag,NC_000964.3,2247367,2247543,gene,youB,0.9346203131886613,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21330,locus_tag,NC_000964.3,2247889,2248335,gene,yomK,0.9343086142300775,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21340,locus_tag,NC_000964.3,2248417,2249100,gene,yomJ,0.9340018967616993,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21350,locus_tag,NC_000964.3,2249154,2256011,gene,cwlP,0.932187685471555,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21360,locus_tag,NC_000964.3,2256062,2256820,gene,yomH,0.9303571064278777,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21370,locus_tag,NC_000964.3,2256832,2259459,gene,yomG,0.9295484445178226,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21380,locus_tag,NC_000964.3,2259475,2260296,gene,yomF,0.9287229404265959,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21390,locus_tag,NC_000964.3,2260333,2262267,gene,yomE,0.9280518625317451,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21400,locus_tag,NC_000964.3,2262437,2263261,gene,yomD,0.9273169741194979,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21409,locus_tag,NC_000964.3,2263251,2263469,gene,,0.9270745415961549,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21410,locus_tag,NC_000964.3,2263489,2264592,gene,blyA,0.926751693588063,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21420,locus_tag,NC_000964.3,2264680,2264892,gene,bhlA,0.9263980077834598,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21430,locus_tag,NC_000964.3,2264903,2265169,gene,bhlB,0.9262794008738008,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21440,locus_tag,NC_000964.3,2265225,2265671,gene,bdbB,0.9260839366866828,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21450,locus_tag,NC_000964.3,2265668,2266936,gene,sunS,0.9256787754832876,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21460,locus_tag,NC_000964.3,2266936,2267349,gene,bdbA,0.9252800190530139,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21470,locus_tag,NC_000964.3,2267346,2269463,gene,sunT,0.9246812913730552,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21480,locus_tag,NC_000964.3,2269521,2269691,gene,sunA,0.924111266565234,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21490,locus_tag,NC_000964.3,2269988,2270305,gene,sunI,0.9238548384265513,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21500,locus_tag,NC_000964.3,2270407,2271657,gene,uvrX,0.9234347327525391,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21510,locus_tag,NC_000964.3,2271650,2271982,gene,yolD,0.9230627814838483,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21520,locus_tag,NC_000964.3,2272156,2272491,gene,yolC,0.9228220094572406,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21530,locus_tag,NC_000964.3,2272534,2272890,gene,yolB,0.9226376943196304,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21540,locus_tag,NC_000964.3,2272896,2273363,gene,yolA,0.9224396207804999,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21546,locus_tag,NC_000964.3,2273594,2273710,gene,bsrG,0.9221917323393125,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21550,locus_tag,NC_000964.3,2273989,2274522,gene,yokL,0.9219054152593957,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21560,locus_tag,NC_000964.3,2274558,2275136,gene,yokK,0.9216247913111425,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21570,locus_tag,NC_000964.3,2275200,2275697,gene,yokJ,0.9213394230865029,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21580,locus_tag,NC_000964.3,2275706,2277421,gene,yokI,0.9208104362694237,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21590,locus_tag,NC_000964.3,2277521,2278078,gene,yokH,0.9202240437080695,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21598,locus_tag,NC_000964.3,2278108,2278347,pseudogene,yoyK,0.9200209886787333,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21599,locus_tag,NC_000964.3,2278340,2278456,pseudogene,yoyK,0.9199400987663459,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21600,locus_tag,NC_000964.3,2278602,2279675,gene,yokG,0.9195887850999358,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21610,locus_tag,NC_000964.3,2279977,2280867,gene,nukF,0.9189798572257464,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21620,locus_tag,NC_000964.3,2280881,2281363,gene,yokE,0.9186477578787012,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21630,locus_tag,NC_000964.3,2281667,2282485,gene,aacD,0.9181951539114424,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21638,locus_tag,NC_000964.3,2282505,2282639,gene,,0.9179598378026789,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21639,locus_tag,NC_000964.3,2282801,2282956,gene,,0.9178144257314369,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21640,locus_tag,NC_000964.3,2283136,2283651,gene,yokC,0.9175700954975394,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21650,locus_tag,NC_000964.3,2283858,2284568,gene,yokB,0.9171813020476771,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21660,locus_tag,NC_000964.3,2284771,2286408,gene,sprA,0.9165282524030945,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21670,locus_tag,NC_000964.3,2286448,2287053,pseudogene,spsMc,0.9159774419146381,ter
Bacillus subtilis,subsp. subtilis 168,GCF_000009045.1,BSU21680,locus_tag,NC_000964.3,2287097,2287528,gene,msrB,0.9157108135817247,ter
